user_id;status_id;created_at;screen_name;text;source;display_text_width;reply_to_status_id;reply_to_user_id;reply_to_screen_name;is_quote;is_retweet;favorite_count;retweet_count;quote_count;reply_count;hashtags;symbols;urls_url;urls_t.co;urls_expanded_url;media_url;media_t.co;media_expanded_url;media_type;ext_media_url;ext_media_t.co;ext_media_expanded_url;ext_media_type;mentions_user_id;mentions_screen_name;lang;quoted_status_id;quoted_text;quoted_created_at;quoted_source;quoted_favorite_count;quoted_retweet_count;quoted_user_id;quoted_screen_name;quoted_name;quoted_followers_count;quoted_friends_count;quoted_statuses_count;quoted_location;quoted_description;quoted_verified;retweet_status_id;retweet_text;retweet_created_at;retweet_source;retweet_favorite_count;retweet_retweet_count;retweet_user_id;retweet_screen_name;retweet_name;retweet_followers_count;retweet_friends_count;retweet_statuses_count;retweet_location;retweet_description;retweet_verified;place_url;place_name;place_full_name;place_type;country;country_code;geo_coords;coords_coords;bbox_coords;status_url;name;location;description;url;protected;followers_count;friends_count;listed_count;statuses_count;favourites_count;account_created_at;verified;profile_url;profile_expanded_url;account_lang;profile_banner_url;profile_background_url;profile_image_url
"Ternyata kau Grabcar🤣🤣""";Twitter for Android;65;1,58704E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/aliaaaaya/status/1587311176689778688;moodrkh;Kebon Jeruk, Indonesia;KOREAN LOVERS;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"#Sf9 #P1harmony""";;FALSE;4;53;0;125;218;2022-01-15T13:04:22Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1482337746035560454/1642252808;;http://pbs.twimg.com/profile_images/1539051737327468544/8ArdPMqS_normal.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1482274573;1,58942E+18;2022-11-07T08:04:53Z;randhilicious;@GrabID Heh! AJG! BGST! Kalo di rush hour jgn kbiasaan naikin tarif tiba2 dong, monkey! Gue jd telat msk kantor nih! B2 LO!;Twitter for Android;115;1,58887E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/randhilicious/status/1589423610556743680;es teh dorong;Tebet, Indonesia;Sagittarius | Minum Kopi 3x Sehari  | Penikmat 🚍🚈🏃🚴#JakLingko | SONY XPERIA and LUMIA Photography 📸;;FALSE;186;279;2;11877;520;2013-06-04T13:14:11Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1482274573/1648909309;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1010863034523217921/KPnIJs3c_normal.jpg
2364124814;1,58894E+18;2022-11-06T00:21:15Z;lovebirddsss;@GrabID halo min, saya sepertinya ketinggalan kepala charger anker warna putih di booth grab di acara joyland fest. saya harus hubungi kemana ya? thank you;Twitter for iPhone;155;;2322081114;GrabID;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://api.twitter.com/1.1/geo/id/66555622726ab358.json;Setia Budi;Setia Budi, Indonesia;city;Indonesia;ID;NA NA;NA NA;106.817351 106.852353 106.852353 106.817351 -6.24152 -6.24152 -6.201177 -6.201177;https://twitter.com/lovebirddsss/status/1588944545219506176;난디아스;Indonesia;madly deeply in love;;FALSE;1036;607;0;48542;4086;2014-02-27T12:46:27Z;FALSE;;;;https://pbs.twimg.com/profile_banners/2364124814/1633712882;http://abs.twimg.com/images/themes/theme5/bg.gif;http://pbs.twimg.com/profile_images/1604538274185637889/DtXqzLqe_normal.jpg
1407118189;1,58885E+18;2022-11-05T18:09:16Z;Zhie2808;@cursedkidd @GrabID Sore-sore minum kelapa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nyemilnya pakai kuaci;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ehhhh iya aku lupa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kalau Abang Wili masih sendiri;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"#IngatKeluargaIngatGrabFood""";Twitter for Android;123;1,58849E+18;1,14243E+18;cursedkidd;FALSE;FALSE;1;0;;;IngatKeluargaIngatGrabFood;;;;;;;;;;;;;1142426049470296064 2322081114;cursedkidd GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/Zhie2808/status/1588850932875657216;ddesiretno;Simping Sidomoyo Godean YK;Butuh Uang 150jt Buat Bangun Rumah 💪💪💪;;FALSE;505;1189;0;21108;38001;2013-05-06T07:51:04Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1407118189/1419878357;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/903619945426182144/qg7MpWt-_normal.jpg;;;;
1,02722E+18;1,58888E+18;2022-11-05T19:51:10Z;6jalddo_;"@GrabID Ini tuh saya bayar ya gak gratis, tolong ya di edukasi biar driver""nya tuh ounya manner. Ngadepin customer jangan pake muka asem begitu dong.";Twitter for Android;149;;2322081114;GrabID;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/6jalddo_/status/1588876577190055936;Monic.;Indonesia;suka oppa.;;FALSE;208;211;0;14519;10596;2018-08-08T15:41:06Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1027218148947243008/1555833128;;http://pbs.twimg.com/profile_images/1557326448104722432/LWbp6ZCJ_normal.jpg
1,02722E+18;1,58888E+18;2022-11-05T19:49:26Z;6jalddo_;"@GrabID Tolong ya di edukasi driver""nya. Jangan ga ramah gini dong sama customer!";Twitter for Android;81;;2322081114;GrabID;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/6jalddo_/status/1588876139048894464;Monic.;Indonesia;suka oppa.;;FALSE;208;211;0;14519;10596;2018-08-08T15:41:06Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1027218148947243008/1555833128;;http://pbs.twimg.com/profile_images/1557326448104722432/LWbp6ZCJ_normal.jpg
1,06158E+18;1,58883E+18;2022-11-05T16:37:01Z;mahendrasyathi;karena gua mageran kalo beli makan, gua nambahin metode pembayaran auto-debit pake debit card @BankBCA ke 3 app: @shopeefood_id @GrabID dan @gojekindonesia , dari ketiganya yg paling nyaman gua pake urutannya yaitu Grab, Gofood, ShopeeFood.;Twitter for Android;240;;;;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;567255514 1410210502739861504 2322081114 226481275;BankBCA shopeefood_id GrabID gojekindonesia;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/mahendrasyathi/status/1588827716815839232;Mahendra (マヘ);Indonesia;In search of nothingness.;https://t.co/wGo5awJDg6;FALSE;56;221;0;6381;1092;2018-11-11T11:26:46Z;FALSE;https://t.co/wGo5awJDg6;https://mahendra.page;;https://pbs.twimg.com/profile_banners/1061580992803033089/1651429886;;http://pbs.twimg.com/profile_images/1513353838790848513/NNwt-Qsc_normal.jpg
535403353;1,58896E+18;2022-11-06T01:17:25Z;JustJulyo;@cursedkidd @GrabID Willy Itu Orangnya Lucu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bikin Video Ga ada Suaranya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kalau laper langsung order Grabfood kebiasaanku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Soalnya praktis sat set sat set eh makanan tiba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"#IngatKeluargaIngatGrabFood""";Twitter for Android;175;1,58849E+18;1,14243E+18;cursedkidd;FALSE;FALSE;0;0;;;IngatKeluargaIngatGrabFood;;;;;;;;;;;;;1142426049470296064 2322081114;cursedkidd GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/JustJulyo/status/1588958680132644864;Julyo - 🫎;Tangerang, Indonesia;Ex-Translator at @Twitter Translation Center #ttc_id | • #l10n • #i18n • #TwitterL10n • #TTC_ID • @twitter_id • @Translator of Indonesia.;;FALSE;14349;341;3;160786;48980;2012-03-24T14:43:18Z;FALSE;;;;https://pbs.twimg.com/profile_banners/535403353/1670878897;http://abs.twimg.com/images/themes/theme6/bg.gif;http://pbs.twimg.com/profile_images/1605024717810720768/bv_FjPQA_normal.jpg;;;;
1,52469E+18;1,58911E+18;2022-11-06T11:13:46Z;Tugioto6;Kamu sudah coba aplikasi Grab belum? Ada banyak layanan untuk semua kebutuhanmu. Lihat yuk: https://t.co/Je0fb2zrdr #GrabID;Twitter for Android;123;;;;FALSE;FALSE;0;0;;;GrabID;;r.grab.com/r/tugt77sc;https://t.co/Je0fb2zrdr;https://r.grab.com/r/tugt77sc;;;;;;;;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/Tugioto6/status/1589108755773652992;tugioto;;https://t.co/DAxjQgU1wM;;;;;;;;;;;;;;;
https://t.co/pkaXSdynle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/2bu7vikXRf.i/reel/CjkG3Z6AS6g https://t.co/XjlvXebBry""";https://t.co/DmDdrKemOQ;FALSE;6;273;0;542;125;2022-05-12T09:40:41Z;FALSE;https://t.co/DmDdrKemOQ;https://twitter.co.id/shope.ee/9p2GBorOZH;;;;http://pbs.twimg.com/profile_images/1534528674728652800/Zq4fk2Jv_normal.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446890688;1,58907E+18;2022-11-06T08:47:25Z;tangovanillaa;@lianalianaku @cursedkidd @GrabID Wah murah banget dari 45 jadi 9rebu doang;Twitter for Android;41;1,589E+18;624278286;lianalianaku;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;624278286 1142426049470296064 2322081114;lianalianaku cursedkidd GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/tangovanillaa/status/1589071927502835712;Manusia kampret;DKI Jakarta, Indonesia;;;FALSE;375;273;0;23144;22364;2011-12-26T08:08:20Z;FALSE;;;;https://pbs.twimg.com/profile_banners/446890688/1606578147;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1516774929642917891/uhcA1rs3_normal.jpg
89346922;1,58907E+18;2022-11-06T08:33:57Z;Dhika_20;@GrabID Haloo admin bagaimana pelaporan nomor 357278136 mengenai saldo dan point yang hilang..tindak lanjut nya lama sekali.;Twitter for Android;116;1,58906E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://api.twitter.com/1.1/geo/id/41fadc1931b1123f.json;Dolopo;Dolopo, Indonesia;city;Indonesia;ID;NA NA;NA NA;111.484609 111.604825 111.604825 111.484609 -7.804132 -7.804132 -7.735158 -7.735158;https://twitter.com/Dhika_20/status/1589068539688022016;Dhika #BEJO;ÜT: -7.71237,111.5369;Wonderfull tonight-eric clapton;;FALSE;270;360;2;5045;781;2009-11-12T02:10:35Z;FALSE;;;;;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/497455687023071232/wtfkIxsX_normal.jpeg
1746494863;1,58866E+18;2022-11-05T05:49:31Z;BuayaUbanan;"@IndonesiaR4Y4 @KilljoyYadi @HammadNada @gojekindonesia @GrabID Bisa diliat dimap aplikasi posisi driver jauh apa gaknya.klo saya pasti saya tanya dulu "" mau nunggu apa gak "" silahkan cancel kalo buru2.cuma sekarang klo buat bawa penumpang saya autocancel";Twitter for Android;237;1,58866E+18;3448642580;IndonesiaR4Y4;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;3448642580 2899659972 563042457 226481275 2322081114;IndonesiaR4Y4 KilljoyYadi HammadNada gojekindonesia GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/BuayaUbanan/status/1588664767841206272;Buaya Ubanan 🐊💨;Kota Pahlawan Suroboyo🇲🇨;Disini Tempat Lahir Beta 🇲🇨;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"👉https://t.co/UzMakFvGa8""";https://t.co/vwbk9Chxyy;FALSE;15311;12715;12;222937;239813;2013-09-07T12:19:16Z;FALSE;https://t.co/vwbk9Chxyy;https://www.youtube.com/c/RajaDewaProduction;;https://pbs.twimg.com/profile_banners/1746494863/1661185351;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1564340195671310336/rM1-2MPg_normal.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1746494863;1,58867E+18;2022-11-05T05:58:22Z;BuayaUbanan;@IndonesiaR4Y4 @KilljoyYadi @HammadNada @gojekindonesia @GrabID Siap.saya yang biasanya cancel klo dapet goride.krn memang gak mau aja.klo di grab bisa dioffkan layanan ridenya.klo digojek gak bisa.cuma bisa cancel.;Twitter for Android;151;1,58867E+18;3448642580;IndonesiaR4Y4;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;3448642580 2899659972 563042457 226481275 2322081114;IndonesiaR4Y4 KilljoyYadi HammadNada gojekindonesia GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/BuayaUbanan/status/1588666997403168768;Buaya Ubanan 🐊💨;Kota Pahlawan Suroboyo🇲🇨;Disini Tempat Lahir Beta 🇲🇨;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"👉https://t.co/UzMakFvGa8""";https://t.co/vwbk9Chxyy;FALSE;15311;12715;12;222937;239813;2013-09-07T12:19:16Z;FALSE;https://t.co/vwbk9Chxyy;https://www.youtube.com/c/RajaDewaProduction;;https://pbs.twimg.com/profile_banners/1746494863/1661185351;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1564340195671310336/rM1-2MPg_normal.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1746494863;1,58838E+18;2022-11-04T10:44:47Z;BuayaUbanan;@KilljoyYadi @HammadNada @gojekindonesia @GrabID Yg jengkelin sekrang dari aplikator bgt.yg deket2 lokasi malah gak dpt.saya juga sering ambilnya 2 - 3km+ klo gak mau nunggu gpp.imbasnya tetep ke driver.padahal itu dari servernya;Twitter for Android;180;1,58838E+18;2899659972;KilljoyYadi;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2899659972 563042457 226481275 2322081114;KilljoyYadi HammadNada gojekindonesia GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/BuayaUbanan/status/1588376685740974080;Buaya Ubanan 🐊💨;Kota Pahlawan Suroboyo🇲🇨;Disini Tempat Lahir Beta 🇲🇨;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"👉https://t.co/UzMakFvGa8""";https://t.co/vwbk9Chxyy;FALSE;15311;12715;12;222937;239813;2013-09-07T12:19:16Z;FALSE;https://t.co/vwbk9Chxyy;https://www.youtube.com/c/RajaDewaProduction;;https://pbs.twimg.com/profile_banners/1746494863/1661185351;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1564340195671310336/rM1-2MPg_normal.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481833188;1,58879E+18;2022-11-05T14:02:32Z;jianova_;Ini gue dapet driver tingkat ke malesannya tinggi banget gak bangett padahal udah sesuai maps loh @GrabID tolong dong tampilan maps driver itu dibikin kaya tampilan mapsnya pelanggan biar doi ga bingung cari jalan kesel banget padahal pas titiknya loh;Twitter for iPhone;251;;;;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://api.twitter.com/1.1/geo/id/62f9f7941af63107.json;Tebet;Tebet, Indonesia;city;Indonesia;ID;NA NA;NA NA;106.839109 106.874509 106.874509 106.839109 -6.245484 -6.245484 -6.2061998 -6.2061998;https://twitter.com/jianova_/status/1588788838851563520;Jia Nova;Jakarta Selatan, DKI Jakarta;Campaign Officer @_testJKT //Aktivis Isu Kesehatan Seksual // Suka Nyanyi// Suka Nulis//🏳‍⚧;https://t.co/VeVhB9lObk;FALSE;6229;3344;1;47063;270202;2012-02-03T07:01:56Z;FALSE;https://t.co/VeVhB9lObk;https://linktr.ee/jianova_;;https://pbs.twimg.com/profile_banners/481833188/1670987984;http://abs.twimg.com/images/themes/theme12/bg.gif;http://pbs.twimg.com/profile_images/1579215975983239168/3VflPywN_normal.jpg
1,55448E+18;1,58878E+18;2022-11-05T13:15:52Z;celanahitam122;@cursedkidd @GrabID Ak g pnter gombal wiill, tapi kalo ngegombalin kmu bisa dbcarakan baik-baik, dik,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Willy kamu tau ga laut mati? Itu aku yg bunuh xixixi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Manis bgt a Willy;" Cocok makan sate bakar dengan pesannya di grabfood @GrabID""";Twitter for Android;214;1,58849E+18;1,14243E+18;cursedkidd;FALSE;FALSE;1;0;;;;;;;;;;;;;;;;1142426049470296064 2322081114 2322081114;cursedkidd GrabID GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/celanahitam122/status/1588777094443859968;alifiaaa;;Hi;;FALSE;31;351;0;1906;945;2022-08-02T14:54:44Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1554480774220759041/1659677583;;http://pbs.twimg.com/profile_images/1562740613631463426/M3r8RdCW_normal.jpg;;;
1,22207E+18;1,58877E+18;2022-11-05T12:46:27Z;kangdunaw;@jesky77 @GrabID Halo kak mau tanya, ini naik grabbike dari luar pas masuk cuma tetep bayar sendiri aja?;Twitter for iPhone;87;1,58592E+18;69217512;jesky77;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;69217512 2322081114;jesky77 GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/kangdunaw/status/1588769693133082624;kidrauhl;;;;FALSE;132;481;0;2447;1699;2020-01-28T08:15:17Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1222070580309966848/1580202360;;http://pbs.twimg.com/profile_images/1550196725759213568/5c1_RHO9_normal.jpg
1,0498E+18;1,58859E+18;2022-11-05T00:53:11Z;TahuHar;Selamat malam @GrabID , jika nomer ini sudah gak  terpakai mohon dihapus di aplikasi grab driver, terimakasih banyak 🙏🙏🙏 https://t.co/qemFh6SVsX;Twitter for Android;120;;;;FALSE;FALSE;0;0;;;;;;;;http://pbs.twimg.com/media/FgvOXQmaUAABPIk.jpg;https://t.co/qemFh6SVsX;https://twitter.com/TahuHar/status/1588590195540393984/photo/1;photo;http://pbs.twimg.com/media/FgvOXQmaUAABPIk.jpg;https://t.co/qemFh6SVsX;https://twitter.com/TahuHar/status/1588590195540393984/photo/1;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/TahuHar/status/1588590195540393984;kang har;;;;FALSE;83;250;0;1996;17269;2018-10-09T23:21:28Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1049802051687874567/1574826083;;http://pbs.twimg.com/profile_images/1220588746522804225/SO5bIvv6_normal.jpg
131837905;1,58879E+18;2022-11-05T14:02:08Z;JudeWikrama;Suka heran sama driver nya @GrabID , kalau sepi pada teriak sepi memelas...giliran dikasih job kayak Grab Sameday pick up doang sampe berjam², di WhatsApp malah respons nya ga enak ... Gmn itu ?;Twitter for Android;194;;;;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/JudeWikrama/status/1588788741409484800;𝕵 𝖀 𝕯 𝕰;Toyåjênéan;𝓔𝓵𝓲𝓷𝓰 𝓮𝓵𝓲𝓷𝓰 𝓼𝓪𝓹𝓪 𝓮𝓵𝓲𝓷𝓰 𝓫𝓪𝓵𝓲𝓪 𝓶𝓪𝓷𝓲𝓷𝓰;;FALSE;279;39;1;23830;2389;2010-04-11T13:54:27Z;FALSE;;;;https://pbs.twimg.com/profile_banners/131837905/1617087462;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1564256323931447300/ed_D_xJH_normal.jpg
1,0021E+18;1,58859E+18;2022-11-05T01:10:37Z;melonbacem;@cursedkidd @GrabID buah kelengkeng di sungai prindapan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
naik unta sampe magetan ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
i don't need a perfect one;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
i just need someone who can make me feel that i'm the only one🤯;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"tentu saja kamu dik yg sy maksutt #IngatKeluargaIngatGrabFood""";Twitter for iPhone;214;1,58849E+18;1,14243E+18;cursedkidd;FALSE;FALSE;0;0;;;IngatKeluargaIngatGrabFood;;;;;;;;;;;;;1142426049470296064 2322081114;cursedkidd GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/melonbacem/status/1588594581649883136;𝐽𝑒;;;;FALSE;1716;1711;0;18079;5477;2018-05-31T08:20:50Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1002102589490479104/1660894765;;http://pbs.twimg.com/profile_images/1599695487787229184/Tf-F-NhW_normal.jpg;;;;
1,24845E+18;1,58871E+18;2022-11-05T08:53:15Z;cat5ims;@Askrlfess Tindaklanjuti videonya dong @GrabID bahaya banget driver lu pada gila. Cek psikologisnya bener2, customer sampe ditendang gitu.;Twitter for Android;127;1,58871E+18;1,24845E+18;cat5ims;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;1197225394866282496 2322081114;Askrlfess GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/cat5ims/status/1588711007152910336;may 🧀;Jakarta Selatan, DKI Jakarta;non-binary • they/them • 🅱️ • 🔞nsfw • 6'3;;FALSE;350;559;1;32451;18717;2020-04-10T03:13:46Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1248449018629255169/1647710614;;http://pbs.twimg.com/profile_images/1585946601503490048/LiY8d09S_normal.jpg
1,32874E+18;1,58867E+18;2022-11-05T05:53:47Z;heriwaahyudi;@GrabID GRABJASTIPIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ikan hiu di laut mati;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"I lope you mimin baik hati""";Twitter for Android;61;1,58704E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/heriwaahyudi/status/1588665841243287552;Heri Wahyudi;Indonesia;Boleh mampir disini ya guys;;;;;;;;;;;;;;;;;;;
